,business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,price_level,Types
355,OPERATIONAL,"Jl. Brawijaya Raya No.26, RT.1/RW.2, Kebayoran Baru, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160, Indonesia",,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Jakarta Restaurant & The Courtyard,,,ChIJ_zh9TXfxaS4RoFJBiBh54Sw,,4.6,ChIJ_zh9TXfxaS4RoFJBiBh54Sw,,492.0,,restaurant
356,OPERATIONAL,"Jalan Jenderal Sudirman Kav 18-20, RT.10/RW.11, Karet Tengsin, Jakarta Pusat, DKI Jakarta, Daerah Khusus Ibukota Jakarta 10220, Indonesia",,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,La Brasserie Restaurant,,,ChIJNx626AH0aS4RlQ5CSlPnxao,,4.7,ChIJNx626AH0aS4RlQ5CSlPnxao,,1180.0,,restaurant
357,OPERATIONAL,"MD Place 11th Floor Jl Setia Budi Selatan No 7, Setia Budi, RT 5, RT.5/RW.1, Kuningan, Setia Budi, Kuningan, Jakarta, Daerah Khusus Ibukota Jakarta 12910, Indonesia",,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Animale Restaurant,,,ChIJE1GvDtn1aS4RLfcz-MionU8,,4.6,ChIJE1GvDtn1aS4RLfcz-MionU8,,653.0,,restaurant
358,OPERATIONAL,"Apartemen Pavilion, Retail Arcade, Jl. K.H. Mas Mansyur No.Kav 24, RT.12/RW.11, Karet Tengsin, Jakarta, Daerah Khusus Ibukota Jakarta 10220, Indonesia",,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Harum Manis Restaurant,,,ChIJ4UnlqwL0aS4Rsx3kmKaRK8Y,,4.7,ChIJ4UnlqwL0aS4Rsx3kmKaRK8Y,,1168.0,3.0,restaurant
359,OPERATIONAL,"Hotel Indonesia Kempinski Jakarta, Jl. M.H. Thamrin No.1, RT.1/RW.5, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310, Indonesia",,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Signatures Restaurant,,,ChIJB9Y8liH0aS4R7Kogy_Nbpt4,,4.6,ChIJB9Y8liH0aS4R7Kogy_Nbpt4,,650.0,3.0,restaurant
360,OPERATIONAL,"Pullman Jakarta Indonesia (Lobby Level, Jl. M.H. Thamrin No.59, RT.9/RW.5, Gondangdia, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350, Indonesia",,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Sana Sini Restaurant,,,ChIJTWtJeiH0aS4RY6h3u6ESq9Q,,4.7,ChIJTWtJeiH0aS4RY6h3u6ESq9Q,,2581.0,3.0,restaurant
361,OPERATIONAL,"Ruko Permata Ancol, JL Laks L Jl. R. E. Martadinata No.12, 14430, RT.1/RW.13, West Pademangan, Pademangan, North Jakarta City, Jakarta 14420, Indonesia",,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Kembang Djakarta Resto,,,ChIJEQg5B8Mfai4RcFuVGZiC2fg,,4.8,ChIJEQg5B8Mfai4RcFuVGZiC2fg,,17.0,,restaurant
362,OPERATIONAL,"The H Tower, Mezzanine floor, Jl. H. R. Rasuna Said No.Kav. 20, RT.1/RW.5, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940, Indonesia",,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,HA-KA Resto,,,ChIJqVIBWpTzaS4RYB0aXZ50-1c,,4.7,ChIJqVIBWpTzaS4RYB0aXZ50-1c,,477.0,,restaurant
363,OPERATIONAL,"Jl H Benyamin Sueb Kav B6 Superblok Mega Kemayoran, RW.10, Gn. Sahari Sel., Kec. Kemayoran, JAKARTA, Daerah Khusus Ibukota Jakarta 10610, Indonesia",,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Catappa Restaurant,,,ChIJWeqySZb1aS4RVOJlLsuILyk,,4.5,ChIJWeqySZb1aS4RVOJlLsuILyk,,183.0,,restaurant
364,OPERATIONAL,"SCBD, Sudirman Central Business District, Jl. Jend. sudirman kav 52-53, RT.5/RW.3, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12190, Indonesia",,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,PA.SO.LA Restaurant,,,ChIJ_02K8JbxaS4RX9G3vNqXim8,,4.7,ChIJ_02K8JbxaS4RX9G3vNqXim8,,311.0,,restaurant
365,OPERATIONAL,"Hotel Mulia Jakarta, Jl. Asia Afrika, RT.1/RW.3, Gelora, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10270, Indonesia",,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Table8,,,ChIJHbLWVbT2aS4RvBcoUXJOT4A,,4.7,ChIJHbLWVbT2aS4RvBcoUXJOT4A,,898.0,,restaurant
366,OPERATIONAL,"Jl. Anggrek 4 No.47, RT.14/RW.7, Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940, Indonesia",,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,D'Sky Bistro - Jakarta,,,ChIJf2_hOk3zaS4RMlBIBZpd7JM,,4.5,ChIJf2_hOk3zaS4RMlBIBZpd7JM,,159.0,,restaurant
367,OPERATIONAL,"Jalan Haji R. Rasuna Said No.Kav X-0, RT.5/RW.4, Kuningan Tim., Kecamatan Setiabudi, Daerah Khusus Ibukota Jakarta 12920, Indonesia",,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Gran Via Cafe,,,ChIJYfyJhOjzaS4Rf8mmqN2Gh6I,,4.6,ChIJYfyJhOjzaS4Rf8mmqN2Gh6I,,444.0,,restaurant
368,OPERATIONAL,"Jl. Johar No.8, RT.18/RW.6, Kb. Sirih, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10340, Indonesia",,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Al Jazeerah Signature Restaurant & Lounge مطعم الجزيرة سقنتشر جاكرتا,,,ChIJLfIIjzr0aS4RvJetO0TjMug,,4.5,ChIJLfIIjzr0aS4RvJetO0TjMug,,5428.0,2.0,night_club
369,OPERATIONAL,"BCA Tower Lt. 56, Jl. M.H. Thamrin No. 1, RT.001 / RW.005, Menteng, RT.1/RW.5, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350, Indonesia",,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Skye,,,ChIJM-uT5yH0aS4RJb8FLs-zz4Y,,4.6,ChIJM-uT5yH0aS4RJb8FLs-zz4Y,,4508.0,3.0,restaurant
370,OPERATIONAL,"Four Seasons Hotel Jakarta, Capital Place, Jl. Gatot Subroto No.Kav. 18, West Kuningan, Mampang Prapatan, South Jakarta City, Jakarta 12710, Indonesia",,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Palm Court,,,ChIJiVYlIeLzaS4RRryFFIkd0Lc,,4.7,ChIJiVYlIeLzaS4RRryFFIkd0Lc,,220.0,,restaurant
371,OPERATIONAL,"Jl. Bumi No.8, RT.2/RW.3, Gunung, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12120, Indonesia",,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Gamalama Resto & Cafe Jakarta,,,ChIJrYDgQj7xaS4RyaXWuVDRsMs,,4.6,ChIJrYDgQj7xaS4RyaXWuVDRsMs,,131.0,2.0,restaurant
372,OPERATIONAL,"Level 67-69, The Westin Jakarta Jalan H.R. Rasuna Said Kav. C-22A, RT.2/RW.5, Karet Kuningan, Setiabudi, South Jakarta City, Jakarta 12940, Indonesia",,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Henshin,,,ChIJ3yiSDfHzaS4RmgnzjYbGhrw,,4.6,ChIJ3yiSDfHzaS4RmgnzjYbGhrw,,1764.0,4.0,restaurant
373,OPERATIONAL,"Jl. Dr. Kusuma Atmaja No.75, Menteng, Kec. Menteng, Jakarta, Daerah Khusus Ibukota Jakarta 10310, Indonesia",,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Twelve Chinese Dining,,,ChIJlbfOLJr1aS4R4WnohuhIaUU,,4.5,ChIJlbfOLJr1aS4R4WnohuhIaUU,,1138.0,,restaurant
374,OPERATIONAL,"Jl. Teuku Cik Ditiro No.4, RW.2, Gondangdia, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350, Indonesia",,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Lara Djonggrang,,,ChIJZ3XYYj70aS4RyDFzTQx4BFY,,4.5,ChIJZ3XYYj70aS4RyDFzTQx4BFY,,1829.0,3.0,restaurant
